GeneID	GSM8290288	GSM8290289	GSM8290290	GSM8290291	GSM8290292	GSM8290293	GSM8290294	GSM8290295	GSM8290296	GSM8290297
5045	1774	1425	970	2047	2371	2087	3093	2202	3198	2075
2242	1339	551	1154	1051	892	826	947	769	800	1077
4122	952	1030	1754	1970	990	776	2215	582	505	1108
374659	318	356	204	289	283	274	381	271	339	207
55898	790	642	445	861	952	655	871	753	776	789
91433	281	336	431	420	228	172	644	125	106	113
9055	598	658	906	1075	251	233	1390	220	147	96
100507118	229	202	311	365	75	72	455	59	41	31
26276	109	209	174	245	244	232	349	212	225	269
105370970	0	1	4	4	0	1	11	0	1	2
101926911	4	5	4	7	16	1	11	3	0	2
9899	19	67	3	22	78	16	10	6	17	24
105370972	0	0	0	0	0	0	0	0	0	0
107984778	0	0	0	0	0	0	1	0	0	1
101926928	0	0	0	0	0	0	2	0	0	0
105370973	0	0	0	0	0	0	0	0	0	0
105370974	1	1	2	3	3	2	1	3	6	3
28232	291	324	230	292	481	476	424	599	556	847
107984747	2	2	14	2	1	3	2	1	0	13
107987227	0	0	0	0	0	0	0	0	0	0
8128	2	0	0	0	0	4	10	3	7	4
104613533	0	0	0	0	0	0	0	0	0	0
145858	0	0	0	0	0	0	0	0	0	0
100144604	0	1	0	1	0	2	1	0	0	1
400451	105	113	40	68	223	138	89	212	164	183
105370975	0	0	0	0	2	0	0	0	0	0
101926994	9	1	18	8	8	5	22	4	1	7
728619	0	1	0	0	0	0	0	0	0	0
100507217	1177	1538	625	1366	1612	1220	1442	1394	1299	1001
1106	513	922	585	912	971	756	1159	884	678	877
100422995	0	0	0	0	0	0	0	0	0	0
56963	113	72	4	50	153	107	32	111	68	95
101927025	0	0	0	0	0	0	0	0	0	0
105370980	0	0	0	0	0	0	0	0	0	0
105370981	0	0	0	2	0	0	0	0	1	0
105370982	0	0	0	2	0	1	0	0	3	0
107983974	0	0	0	0	0	0	0	0	2	0
101927153	40	3	7	10	8	3	2	5	6	27
283682	0	0	0	0	0	0	0	0	0	0
101927129	0	0	1	0	0	0	0	0	0	0
101927112	0	0	2	0	0	0	0	0	0	0
105369203	0	1	0	1	16	0	0	4	0	3
105370984	0	0	0	0	0	0	0	0	0	0
55784	232	133	173	192	172	211	244	255	153	343
105370985	0	0	0	0	0	0	1	0	0	1
105370986	0	0	0	0	0	0	0	0	0	0
105370988	0	0	0	0	0	0	0	0	0	0
440311	3	3	1	1	4	2	5	5	1	1
105370989	3	3	1	1	6	0	0	1	0	2
105370991	1	0	0	0	4	4	2	0	0	0
105370990	0	0	0	0	0	0	0	0	0	0
105370994	0	3	0	4	8	5	5	14	6	16
400456	4	5	0	5	14	15	6	29	10	22
145820	10	50	3	17	9	21	17	49	28	34
105370993	0	0	0	0	0	0	0	0	0	0
105370995	0	0	0	0	1	0	0	0	0	1
107984800	0	0	0	0	0	0	1	0	0	0
112268156	0	0	0	0	0	0	0	0	0	0
105370998	0	0	0	0	0	0	0	0	0	0
105369212	4	9	5	8	21	11	3	7	1	9
644192	2	12	1	3	4	13	2	10	5	26
105370997	0	3	2	1	3	3	0	2	1	1
7026	99	566	48	394	721	599	184	860	294	870
100302258	0	2	0	0	0	0	0	0	0	0
101927263	0	0	0	0	1	0	0	1	2	2
105371001	0	0	0	0	0	0	0	0	0	0
105371002	3	2	2	1	1	1	0	0	0	0
100652749	0	0	0	0	0	0	0	0	0	0
145946	3	0	4	0	0	2	0	1	4	4
105371004	0	0	0	0	0	0	0	0	0	0
105371005	0	0	0	0	0	0	0	0	0	0
107984764	0	0	0	0	0	0	0	0	0	0
105371006	0	0	0	0	0	0	0	0	0	0
101927286	0	0	0	0	0	0	0	0	0	0
101927310	0	0	1	0	0	0	0	0	0	0
105371007	0	0	1	0	0	0	0	0	0	0
91948	0	2	0	1	0	0	0	0	0	0
91947	101	332	75	192	325	333	443	389	564	399
105371009	0	0	0	0	0	2	3	0	3	1
105371008	0	0	0	0	0	0	0	1	8	3
101927332	0	0	0	0	0	0	0	0	0	0
105371010	0	0	0	0	0	0	0	0	0	0
105371011	0	0	0	0	0	2	0	2	0	1
283777	1	1	0	10	1	1	2	0	0	1
104472848	9	3	6	2	2	5	8	2	2	4
3480	292	263	430	493	440	249	323	239	161	438
100616432	0	1	0	0	0	0	0	0	0	2
145814	19	0	0	0	0	1	2	0	1	0
105371013	0	0	0	0	0	0	0	0	0	0
104564224	6	6	3	5	0	7	4	0	0	2
105371016	1	0	0	0	0	2	1	0	0	0
23336	358	203	27	236	595	174	113	238	155	255
64927	37	168	24	98	284	166	88	202	185	267
123355	180	217	130	178	308	241	229	269	371	259
7190	7	14	10	9	20	10	10	11	6	11
105371018	0	35	0	3	4	34	23	1	277	15
105371017	0	8	6	4	10	4	5	0	4	6
107984790	0	0	1	0	5	0	0	0	0	4
105371019	1	1	0	7	3	1	7	5	0	8
4205	193	533	240	435	1293	402	468	594	401	808
145748	181	441	272	441	1030	292	399	455	270	562
105371020	1	0	0	1	0	0	1	0	0	0
196968	2	11	1	12	16	4	15	6	13	13
400464	3	4	7	9	11	16	10	7	18	9
170691	19	158	24	28	188	119	25	36	15	3
105371022	0	0	0	0	0	0	0	0	0	0
107984740	0	1	0	0	8	0	1	0	1	1
388182	5	20	14	14	25	12	23	12	10	12
105371021	1	2	0	2	1	0	4	0	1	1
102723320	0	4	0	2	3	0	0	0	0	0
204219	0	4	0	1	7	2	2	3	1	0
441733	11	109	11	89	48	97	210	40	41	115
102723335	0	0	0	0	0	0	0	0	0	0
55180	104	205	152	172	187	247	339	172	181	190
140460	103	149	100	118	162	159	198	162	160	128
105371024	0	0	0	0	0	0	0	0	0	0
440313	0	0	0	0	0	0	0	0	0	0
105369201	2	33	3	13	73	13	5	4	5	8
220	42	414	130	126	339	226	370	84	120	155
101927751	28	114	41	60	131	89	96	55	43	61
79705	186	307	168	271	343	327	384	379	371	424
105371026	11	12	9	13	22	9	14	11	4	27
22856	416	530	399	305	643	731	655	1303	784	965
107984727	0	4	0	3	0	1	3	3	0	1
55829	479	1000	253	450	818	1229	1149	1512	1284	1488
6627	409	471	327	469	417	392	687	514	591	442
5046	99	73	65	57	221	71	50	69	100	55
100507472	1	4	2	3	6	1	1	1	1	2
105371027	0	0	0	0	0	3	0	0	1	0
107984751	3	3	0	6	2	3	1	0	1	0
107987228	3	5	1	5	4	6	1	1	4	3
105371028	30	42	107	75	36	15	91	1	0	10
101927505	0	0	0	0	1	0	0	0	1	2
80213	242	398	239	369	501	466	573	580	534	481
123283	74	220	77	180	248	158	163	134	128	168
100128108	12	45	28	49	62	32	42	29	31	49
105371030	7	5	19	17	14	7	19	3	8	19
390648	0	0	0	0	0	0	0	0	0	0
390649	0	0	0	0	0	0	0	0	0	0
390651	0	0	0	0	0	0	0	0	0	0
105376730	0	0	0	0	0	0	0	0	0	0
26682	0	0	0	0	0	0	0	0	0	0
100124412	7	17	3	5	0	0	13	0	0	0
100422834	0	0	0	0	0	0	0	0	0	0
374666	366	578	847	893	560	279	924	364	290	372
102465910	2	3	6	11	11	2	11	3	2	6
100288486	25	33	36	31	13	12	49	26	10	13
102723461	2	3	1	3	6	0	1	3	4	1
107987377	1	0	0	0	0	0	1	0	0	2
102723502	0	0	0	0	0	0	0	0	0	0
105369218	0	0	0	0	0	0	0	0	0	0
102723532	0	1	0	0	0	0	0	0	0	0
107987381	0	0	0	0	0	0	0	0	0	0
100287029	67	53	46	35	20	20	61	51	18	17
103504738	1	5	14	12	5	6	17	9	7	13
100132169	1	3	10	2	7	1	1	1	2	5
51728	262	184	176	215	225	205	267	281	369	189
79622	755	403	369	547	428	308	593	535	615	265
64285	26	121	28	198	534	117	67	218	125	345
4350	546	401	220	383	657	442	448	670	940	525
8131	1216	997	653	1385	990	759	1339	736	769	765
3050	282	114	107	20	1	18	90	0	6	0
107983982	3	1	13	9	0	2	8	0	0	0
3042	9988	5477	5492	8166	753	791	8811	151	168	142
3040	1378896	534797	631947	1523133	226986	168303	722879	101675	23454	296194
3039	1440891	588677	639580	1598176	249514	163833	789601	90118	22657	283589
3049	521	466	642	1224	49	73	467	15	6	73
55692	346	904	913	893	1361	587	1144	645	528	1050
83986	567	513	228	482	976	584	486	731	852	923
8786	6	12	10	38	325	29	13	14	10	109
398	2	1	0	2	2	0	0	1	0	1
64714	10	28	11	10	9	10	7	1	1	1
8312	532	427	479	574	558	346	491	476	405	467
10573	805	706	556	876	826	613	930	853	1040	578
58986	593	647	371	507	612	578	697	1044	1077	847
100134368	8	3	2	6	13	2	5	3	2	1
105371036	36	11	10	15	21	5	28	7	6	12
4833	3262	1728	1774	2175	2107	967	2288	1587	1125	1066
26063	200	200	291	288	222	152	306	167	169	192
9727	230	284	219	372	620	257	252	362	256	533
64493	0	0	0	1	0	1	0	0	1	0
6650	578	485	723	651	796	471	761	509	652	654
100847028	0	0	0	0	0	0	0	0	0	0
100423037	0	1	0	0	0	0	2	0	0	0
146325	0	0	0	0	0	0	0	0	0	0
107987233	16	4	2	11	4	3	7	2	2	1
283948	124	43	25	110	30	26	70	18	24	15
9091	2317	2198	2872	3265	899	570	3959	442	387	478
57799	293	206	305	385	385	183	271	228	205	264
101929280	5	12	31	31	20	3	29	19	3	15
117166	13	4	15	22	12	6	10	7	2	5
84326	541	575	408	460	774	419	506	619	630	441
64717	0	0	0	1	1	0	1	0	0	0
100287175	2	2	4	12	13	1	3	3	0	0
84331	288	330	210	205	378	325	392	377	873	293
105371038	43	49	30	26	53	47	52	62	102	36
197335	94	156	357	321	293	105	252	69	41	127
107984861	1	1	4	2	3	4	5	0	1	2
89941	579	848	835	1282	1495	855	1303	780	795	1050
9028	10	3	28	17	51	6	22	1	3	12
105371184	0	1	0	0	3	1	0	1	0	2
10273	1036	1203	612	1113	1828	926	1076	1258	1467	1116
339123	928	1072	563	966	1640	817	966	1143	1271	1046
84219	123	163	95	194	196	157	211	152	193	169
146330	19	37	9	31	22	30	40	38	46	23
79006	118	207	25	114	361	212	117	364	236	228
65990	222	280	136	198	250	275	282	337	382	226
124093	44	59	49	64	55	64	65	74	63	72
84264	103	113	76	159	209	176	155	139	205	230
64428	301	364	377	404	497	315	443	358	401	383
10232	14	17	24	58	17	6	3	7	6	3
724032	0	0	0	0	0	0	0	0	0	0
113000	300	252	199	226	288	225	323	323	409	266
63922	257	193	682	549	310	159	541	115	108	124
51764	17	22	65	28	11	8	34	8	5	6
388199	1	3	4	3	4	0	3	0	2	5
64788	159	248	157	280	697	230	192	260	167	333
107984876	0	1	3	4	0	0	2	2	0	4
101929387	5	2	1	5	8	8	2	8	4	8
30812	9	11	12	64	238	16	7	68	16	28
107984898	1	2	3	7	8	2	4	5	4	0
146336	2	1	0	38	106	0	0	6	0	0
6755	2	1	0	56	98	2	0	15	0	4
390664	2	3	9	22	209	0	0	18	1	6
107984906	0	0	0	0	8	0	0	0	0	0
105371042	0	0	0	0	0	0	0	0	0	0
8912	20	12	8	75	94	45	40	87	44	126
25823	4	3	5	11	30	9	11	6	5	6
64499	649	2871	70	4242	4080	721	1436	562	1379	1138
7177	547	2360	41	2687	5869	602	1092	838	1126	1022
23430	11	65	1	185	143	15	56	2	29	22
7329	1538	1558	1047	1360	1720	1554	2001	2076	2419	1462
8938	209	181	152	184	240	144	190	230	216	157
115939	633	583	310	527	811	484	584	786	794	583
84572	667	898	347	669	1424	1259	905	1339	1651	1354
64718	223	295	172	310	508	329	386	387	368	399
101929440	3	0	0	0	3	0	3	1	0	3
283951	117	121	76	114	111	109	128	188	182	139
105371044	0	4	0	2	2	0	1	5	2	3
105371045	2	1	3	5	4	3	5	1	3	3
645811	14	17	38	37	34	42	45	15	46	46
1186	950	901	865	967	1692	1606	1603	1577	3217	1929
390667	0	0	0	3	0	0	1	0	0	0
9894	327	420	427	513	643	367	588	366	477	387
9742	95	196	93	163	354	134	144	160	126	287
79652	204	535	46	490	1638	371	318	755	419	717
105371046	0	0	0	0	0	0	0	0	0	1
57585	105	244	258	258	384	187	339	235	116	279
90861	621	606	517	647	734	364	914	656	541	557
23162	193	571	587	747	1337	418	820	417	288	883
101929480	1	0	4	0	6	0	1	0	0	0
100423012	0	0	0	0	0	0	0	0	0	0
4832	276	660	264	449	954	520	463	653	541	638
65993	1153	1144	859	1014	1197	807	1267	1259	1377	807
197342	20	21	19	30	26	11	23	13	14	18
90864	637	897	865	1177	1297	583	1307	682	579	862
10101	603	514	271	544	789	456	556	653	682	584
3483	2	1	1	2	7	0	1	0	0	0
3029	3131	1825	1945	3135	884	842	3328	747	1084	769
81889	279	477	276	434	291	264	609	412	375	330
254528	1	3	1	5	0	2	4	2	1	3
64735	0	0	0	0	0	0	0	0	0	0
105371048	0	0	0	0	0	0	0	0	0	0
64711	0	0	0	0	0	0	0	0	0	0
51734	3991	567	2323	2398	1349	1077	1047	1589	1208	1345
6123	415	7	29	21	13	23	6	5	4	1
4716	1685	1179	839	1262	1788	1142	1246	1766	2389	1176
6187	36407	25785	16320	27324	26107	23531	32750	38641	46166	20420
574042	8	15	16	34	13	7	29	16	8	20
26784	4	12	8	18	12	12	23	9	5	12
735301	67	97	43	92	108	75	76	126	71	64
677844	2	3	4	8	2	5	8	4	6	4
146310	0	1	0	2	0	1	0	0	0	1
10607	341	311	165	353	515	297	376	336	409	292
124056	1	3	4	2	10	4	0	1	6	3
2671	229	340	129	280	464	309	414	431	498	340
9143	3	15	5	7	22	39	40	47	72	10
90850	269	385	320	396	518	369	458	401	387	442
283869	42	7	21	17	24	3	6	3	6	1
9351	705	1133	214	1431	3028	1071	743	2195	997	1425
4913	126	145	52	126	294	117	112	229	190	134
7249	672	805	768	1117	1887	774	865	893	674	1039
5310	195	300	254	518	1302	295	391	433	246	649
100188847	0	0	0	1	0	0	0	0	0	0
105371049	4	11	5	20	38	14	12	16	7	24
102465429	0	0	0	1	2	0	0	1	0	0
100616258	0	0	0	0	0	0	0	0	0	0
100500916	0	0	0	0	0	0	0	0	0	0
25837	5	27	4	18	30	18	18	7	9	3
100507303	163	148	164	271	277	64	225	134	81	115
26788	1	14	5	8	8	3	19	7	3	10
84231	658	653	372	685	888	784	843	1049	1295	861
57524	156	134	98	156	212	145	177	228	225	199
64223	355	364	274	355	522	365	447	478	566	437
283870	101	87	212	165	150	81	171	103	83	123
283871	548	427	440	430	348	310	595	359	538	333
1877	208	291	267	390	466	287	413	334	286	325
1775	9	10	22	25	37	17	24	16	1	13
1632	772	475	249	562	592	443	581	459	664	267
107984839	85	87	101	102	95	68	124	88	114	76
10921	1056	1012	599	1221	1339	1033	1379	1239	1389	1070
106660606	12	5	14	11	23	9	21	14	5	12
100500812	0	0	0	8	1	0	3	2	1	0
100126328	1	1	2	1	2	1	3	0	1	2
100616241	0	0	0	0	0	0	0	0	0	0
21	65	67	32	71	200	52	42	50	34	62
650655	1	0	0	6	23	1	3	7	0	0
899	487	394	522	580	186	119	776	115	108	75
102465459	0	0	0	0	0	0	2	0	0	0
105371050	60	60	107	58	19	7	112	12	12	7
80178	118	54	111	113	33	20	122	23	19	18
102465460	1	0	0	4	0	0	0	0	0	1
729652	5	2	9	7	8	0	18	1	0	7
4917	0	5	1	0	1	0	1	0	0	0
57465	157	224	279	269	390	142	258	192	124	211
527	5730	4332	2087	3701	5836	5775	4815	7404	11524	6127
51005	255	420	195	368	487	356	423	510	517	504
752014	70	111	89	141	187	76	132	114	114	191
100422974	0	1	0	0	0	1	0	0	0	0
5170	137	341	228	363	462	319	451	382	321	413
652276	14	25	35	27	41	29	36	36	32	40
645644	34	77	45	45	147	45	52	68	50	94
100507321	26	186	103	130	198	82	167	74	77	127
54442	201	295	159	214	424	401	407	537	559	415
83886	12	11	19	15	35	13	11	22	12	25
100128788	6	10	9	3	3	6	8	2	6	5
23524	2746	3389	5021	5764	6878	3031	5298	2347	2486	4114
6923	3079	2434	1644	2452	2615	2097	2683	3190	4759	2222
260429	85	1	1	40	6	2	5	10	3	13
360226	0	0	3	0	0	0	0	1	0	0
109616997	0	0	0	0	0	0	0	0	0	0
10942	233	23	290	130	31	154	95	47	45	13
124220	80	37	46	32	13	56	25	33	32	36
124221	3	4	3	16	21	13	38	6	6	14
64063	0	5	1	3	0	0	8	2	0	0
101929566	2	2	3	4	4	0	6	4	0	4
114984	180	209	131	210	362	253	205	366	413	296
84256	245	358	303	553	890	357	491	403	407	538
105371055	17	5	8	23	5	4	9	1	0	4
79412	11	4	24	9	12	8	11	8	15	12
124222	419	295	389	427	218	190	467	220	205	197
9088	518	312	467	524	144	157	517	153	135	118
283875	5	0	8	10	5	3	5	2	0	5
101929613	0	0	0	0	0	0	3	0	0	0
107984895	15	6	24	12	8	3	22	4	1	5
105371056	19	4	21	31	14	2	35	4	1	10
9080	30	7	108	54	30	4	69	9	4	15
9074	0	0	4	0	0	2	1	2	0	1
51330	105	122	33	78	362	158	261	1004	839	864
54985	783	525	214	516	1131	555	505	954	1176	1184
79228	408	297	231	393	355	320	502	434	552	369
146439	35	27	27	26	22	23	52	31	37	30
100128770	51	6	30	36	14	4	46	12	9	23
64386	1595	278	982	1265	590	610	963	687	464	2115
100507419	90	71	80	160	151	106	194	104	104	310
9235	1684	2780	278	1438	1499	11343	10367	7879	14617	9777
105371058	35	87	60	130	111	142	193	87	101	245
84891	0	1	0	0	0	0	0	0	0	1
81854	9	16	6	12	29	19	6	13	20	20
7755	86	137	45	113	298	131	62	130	142	191
100507458	50	38	33	73	75	41	75	39	36	42
7760	199	173	147	211	247	205	232	194	187	173
197350	0	0	0	0	2	0	0	0	0	3
100189173	0	0	2	1	0	0	1	0	0	1
100189168	7	6	18	6	13	1	15	4	1	4
100189119	7	12	18	3	25	11	12	10	5	5
100189335	0	0	0	0	1	0	0	0	0	0
100189221	0	0	0	0	0	0	0	0	0	0
100189282	0	0	0	0	0	0	0	0	0	0
100189209	0	0	0	0	0	0	0	0	0	0
100189136	0	0	0	0	0	0	0	0	0	0
100189388	0	0	0	0	0	0	0	0	0	0
100189281	0	0	0	0	0	0	0	0	0	1
4992	0	2	0	0	0	9	1	0	4	4
100189296	0	0	0	0	0	0	0	0	0	0
100189062	0	0	0	0	0	0	0	0	0	0
100189020	0	0	0	0	0	0	0	0	0	0
100189270	0	0	0	0	0	0	0	0	0	0
26184	0	0	0	0	0	0	0	0	0	2
7752	75	131	67	117	95	147	184	196	196	118
4210	153	52	117	174	100	155	173	172	95	212
283876	37	48	52	91	94	33	65	40	35	65
10127	288	500	357	383	610	374	504	416	441	469
91151	32	75	38	52	129	55	42	52	52	61
7627	112	229	136	159	168	145	233	172	125	239
4993	1	0	0	0	0	1	1	0	0	0
105371059	2	6	2	4	5	2	2	3	6	7
100463285	0	0	0	0	0	0	0	0	0	0
54925	70	119	97	150	163	145	177	196	165	173
7727	111	96	58	123	175	110	95	120	80	141
146434	30	46	19	44	77	44	52	63	43	78
79903	506	453	213	358	788	583	506	743	766	710
102465134	10	15	1	8	27	14	16	31	34	29
646174	0	0	0	0	6	0	1	0	1	0
23059	84	165	76	152	274	172	185	224	158	201
197358	57	212	57	161	98	229	350	262	211	185
101929732	0	3	0	1	2	1	6	5	0	3
105371060	11	15	19	21	15	4	24	12	5	9
84464	73	98	115	142	146	85	171	95	76	91
1773	424	477	725	558	640	322	645	403	329	355
10131	377	454	244	540	726	393	505	466	561	437
1387	705	722	659	788	921	611	806	676	543	703
102724927	0	5	0	1	13	5	4	5	3	5
115	51	166	43	138	272	142	100	203	107	220
105371062	0	1	3	0	2	0	0	0	1	2
6345	284	11	2	17	13	35	7	7	3	16
100507501	12	25	9	12	37	23	42	21	30	30
105371063	0	0	0	1	1	3	0	0	0	0
7023	63	82	95	116	168	61	110	74	87	78
84662	43	149	33	144	639	200	114	253	354	520
101926896	1	7	1	2	7	2	0	2	0	3
100529144	393	343	300	424	356	381	468	434	523	414
51025	146	103	138	130	139	80	150	125	171	104
79585	754	509	499	562	433	603	654	685	748	597
114990	114	489	74	460	2059	629	312	1000	545	851
9093	246	270	144	295	508	347	454	417	393	334
57407	413	547	326	466	761	426	495	588	731	689
3163	420	529	182	466	1233	557	513	884	989	795
29965	407	467	238	287	735	420	327	474	550	435
342346	2	1	0	4	6	5	1	5	11	4
124402	413	280	265	466	514	295	424	356	431	421
23295	396	281	203	344	487	414	412	505	589	495
102466731	0	0	0	0	1	0	0	0	0	0
84309	703	595	357	670	865	600	621	806	801	634
124401	99	203	135	222	349	99	205	193	138	277
146562	5	4	4	1	9	5	10	17	5	23
26048	79	157	70	151	280	138	181	125	147	216
124404	2	1	0	5	2	0	1	0	0	2
440335	7	8	12	7	2	4	13	0	1	0
79641	1223	574	983	1131	551	440	964	273	366	255
84656	585	828	731	973	923	791	1224	839	786	744
29855	542	385	345	572	538	449	467	556	391	529
5493	60	5	8	174	90	12	12	25	23	36
105371064	0	0	0	1	1	0	0	0	0	0
9717	56	3	35	8	11	10	6	4	1	2
51172	231	268	89	214	263	318	299	361	510	279
100507589	3	4	0	3	9	5	3	4	10	4
146556	56	20	18	5	270	90	3	12	10	1
56052	148	232	82	168	310	262	265	374	314	311
196483	112	181	58	127	230	177	186	251	208	215
107984828	0	0	0	0	1	0	0	0	0	0
105371067	0	0	0	0	0	0	0	0	0	0
105371066	0	0	0	0	0	0	0	0	0	0
54715	42	0	0	0	1	6	2	0	0	0
101926950	0	0	0	0	0	0	0	0	0	0
102465867	0	0	0	0	0	0	0	0	0	0
105371068	0	0	0	0	0	0	0	0	0	0
105371069	0	0	0	0	0	0	0	0	0	1
105371070	0	0	0	0	0	0	0	0	0	2
105371071	0	0	0	0	0	0	0	0	0	1
105371072	0	0	0	0	0	0	0	0	0	0
283953	1	0	0	2	15	4	0	0	8	1
79091	172	191	192	267	242	141	260	183	209	177
18	49	107	46	113	94	95	105	104	68	109
107984840	0	0	0	1	0	0	0	0	0	2
25880	91	102	109	161	160	104	165	132	167	133
5373	210	362	175	202	480	371	318	537	576	667
100130283	238	178	128	205	184	97	194	204	198	123
23589	826	726	429	1068	977	432	855	791	761	530
101929989	0	0	0	2	1	0	0	1	0	0
7874	1232	1451	1266	1807	1266	1021	2217	1078	1018	1048
105371074	11	6	5	8	4	3	4	1	3	4
29035	481	1069	469	778	1204	990	1220	1425	1086	1415
101927026	0	0	0	0	0	1	0	0	0	0
105371075	0	3	0	0	0	2	0	0	0	2
101927009	0	0	0	0	0	0	0	0	0	0
104355218	0	0	0	0	0	0	0	0	0	0
104266959	0	0	0	0	0	0	0	0	0	0
2903	8	5	5	10	28	14	6	14	3	12
105371077	0	0	0	0	2	0	0	0	0	0
105371076	0	0	0	0	0	0	0	0	0	0
107984900	0	0	0	0	0	0	0	0	0	0
105371078	0	0	0	0	0	0	0	0	0	0
80063	53	103	142	171	193	107	255	108	96	99
107984877	0	2	0	9	27	0	1	4	0	3
106144584	0	1	0	0	6	2	1	2	1	2
2013	439	1021	186	1347	2852	739	472	1047	928	1168
146279	0	0	1	1	2	1	0	2	3	0
105371079	0	0	0	0	0	0	0	0	0	0
4682	194	250	120	196	328	398	338	436	610	352
780776	149	205	108	143	321	264	278	308	441	278
105371080	0	0	0	1	1	3	9	2	0	7
4261	279	799	352	449	806	1733	1978	1396	2223	1827
112267907	0	3	5	5	7	18	14	6	10	28
28955	179	250	94	226	487	200	194	264	223	273
23274	372	285	352	361	336	288	447	267	288	291
105371081	0	2	0	1	1	3	0	0	0	0
107984859	0	4	2	8	11	7	3	2	1	1
105371082	0	2	0	1	7	5	5	8	14	3
8651	96	182	28	37	128	397	476	290	1144	299
7142	0	0	0	0	0	0	0	0	0	0
58531	0	0	0	0	0	0	0	0	0	0
5620	0	0	0	0	0	0	0	0	0	0
5619	0	0	0	0	0	0	0	0	0	0
100313773	0	0	0	0	0	0	0	0	0	0
105371083	0	0	0	2	0	0	3	0	1	1
116028	220	122	275	166	55	122	202	71	147	80
400499	7	32	19	118	49	43	48	60	41	105
101927131	0	0	0	0	0	0	0	1	0	2
9516	2712	2415	1716	2004	3207	7305	6684	6955	14055	6550
107984880	0	0	0	0	0	2	0	2	1	2
8303	451	611	178	457	609	808	611	802	998	532
51061	458	1006	248	496	517	1076	945	793	1146	513
29066	207	465	272	429	511	437	569	452	367	454
400500	0	0	0	0	0	0	0	0	0	2
26156	1431	1733	856	1678	2400	2056	1977	2118	2861	1666
105371084	8	15	7	28	9	23	22	16	13	24
2935	1807	1751	1076	2520	1626	1187	2030	1352	1297	1415
112268177	4	7	5	5	8	4	11	3	1	8
729978	27	41	13	61	47	15	48	31	50	39
608	108	272	53	143	32	181	204	134	126	3
92017	201	339	125	208	342	375	278	394	473	434
642696	0	1	1	0	2	0	2	4	1	0
101927227	0	0	1	0	0	0	0	0	0	1
105371087	0	0	3	6	4	0	7	3	0	3
105371085	1	1	0	1	1	1	1	0	0	3
105371088	3	8	0	0	3	0	5	4	4	8
55313	627	362	282	736	503	652	584	961	1001	946
100616195	0	0	0	0	0	0	0	0	0	0
105371090	0	0	0	1	0	1	1	0	0	4
105371089	0	9	0	1	2	0	2	0	2	0
729993	0	2	1	0	0	0	1	2	1	0
105371092	0	0	0	0	0	0	0	0	0	0
105371091	0	0	0	0	0	0	0	0	0	0
107984137	0	0	0	0	0	0	0	0	0	0
105371093	0	0	0	0	0	0	0	0	0	0
2072	25	88	51	61	88	87	93	87	97	128
101927311	0	2	0	0	5	0	0	0	1	4
101927348	0	0	0	0	0	0	0	0	0	2
57496	55	144	61	148	219	183	113	223	105	336
100189086	2	1	0	1	4	0	0	0	0	0
100129781	7	15	4	10	28	15	7	12	21	10
574455	0	0	0	0	0	0	0	0	0	0
100126355	0	0	0	0	0	0	0	0	0	0
105447648	0	0	0	0	0	0	0	1	0	0
5073	225	394	157	271	452	395	403	465	490	509
105371094	3	1	0	2	5	3	1	0	0	2
107984865	7	9	2	0	6	3	2	0	4	4
51283	294	405	168	293	589	492	450	657	779	635
8399	0	1	0	1	3	0	2	2	1	0
105371095	0	1	0	1	0	0	1	0	0	2
642778	49	90	58	123	252	69	159	60	38	92
100652777	0	1	0	1	1	0	0	1	1	1
105376747	0	1	0	1	0	0	1	0	0	2
642799	48	97	72	129	268	73	166	60	37	105
105376749	0	0	0	0	1	0	0	0	0	1
730013	1	1	2	1	8	1	0	3	0	0
23420	289	605	197	459	973	687	611	837	771	948
101927469	1	3	1	3	2	0	3	0	4	2
100422960	1	0	0	0	1	0	2	0	0	2
100500910	0	0	0	0	0	0	0	0	0	0
100422870	0	0	0	0	0	0	0	0	0	0
109951030	106	298	280	441	622	257	370	142	149	325
100288162	1	3	2	8	8	6	6	4	2	4
102466268	0	0	0	0	0	0	0	0	0	0
102465461	0	1	0	0	0	0	0	0	0	0
9284	81	199	190	257	428	139	211	84	105	206
23042	546	852	436	810	1506	926	971	1232	1376	1396
100302243	0	0	0	0	0	0	0	0	0	0
123803	339	553	183	460	726	541	427	725	878	712
54700	150	290	192	246	403	283	364	375	283	321
100505915	19	41	37	89	92	39	37	25	18	43
105369154	90	247	186	449	707	226	266	158	117	294
102465985	0	0	0	0	0	0	0	0	0	0
100500852	0	0	0	0	0	0	0	0	0	0
105371096	0	0	0	0	0	0	0	0	0	0
105371097	0	0	0	0	0	0	0	0	0	0
107987241	0	0	0	0	0	0	0	0	0	0
105371103	0	2	0	0	1	0	0	0	0	3
100288332	206	270	258	342	674	149	419	229	70	269
255027	50	33	19	39	77	19	33	13	19	27
89927	72	140	42	109	284	89	91	172	76	230
105371102	16	12	19	21	3	4	34	0	2	2
9665	880	875	851	1336	954	750	1261	791	663	764
102465252	0	2	1	0	2	0	0	3	0	0
54820	480	363	263	394	328	398	621	529	457	369
619553	0	0	0	0	0	1	0	0	0	0
4629	631	291	91	1137	623	547	304	286	243	685
123811	301	473	256	428	539	407	639	495	492	434
107984869	0	0	0	0	0	0	0	0	0	0
