GeneID	GSM8428862	GSM8428863
105370906	0	1
84894	1	4
253044	0	1
101929478	0	1
645752	3	1
440292	9	7
91450	14	14
23102	2243	1762
646892	3	3
10518	151	158
3419	3813	3106
23205	1738	1473
105370911	0	0
55466	10	4
105370910	18	17
80349	2468	1937
1381	0	0
105370912	1	2
3658	4950	3798
123688	158	167
5685	14665	12035
1138	577	548
1136	113	99
1143	27	35
112268142	0	0
105370913	1	6
646938	1	0
112268143	29	54
11173	744	618
100189013	0	0
10933	18268	15574
1512	2709	2301
5923	1123	1226
100129540	111	134
105370917	81	61
107984750	0	0
729911	0	1
406960	0	0
390616	2	2
23423	5547	4176
23251	18	19
105370918	0	1
105370919	0	0
100189155	0	1
100528021	649	492
10588	646	487
400410	62	34
283687	133	75
597	38	24
54469	5133	4696
2184	1505	1229
100996492	8	5
283688	0	0
101929560	0	0
9915	156	142
101929586	8	2
100847042	8	6
58489	473	448
57214	106	77
693132	0	0
107984749	8	2
23184	6980	5024
100616181	0	0
59274	642	454
161502	0	0
3603	89	74
80765	141	118
101929655	33	27
342125	43	41
102723985	1	0
105370921	1	0
102724001	0	0
105370922	0	2
105370923	1	2
84206	405	381
101929690	123	75
105370924	69	41
79631	2390	2081
283726	45	39
390660	5	8
647042	197	147
100134869	124	94
440295	832	768
102724034	4	2
80154	1201	822
105370926	0	0
642402	32	36
6218	85085	76826
64506	1138	1036
283692	25	14
8120	29	28
338963	0	1
283693	10	10
100505616	200	148
123722	275	193
677778	56	35
123720	1929	1734
9455	3080	2008
105370928	68	50
83640	1288	999
123207	1864	1622
53339	6351	5023
100616404	0	0
53346	361	314
50810	4038	3399
646	5150	4372
105370932	55	47
105370933	0	0
105370934	1	1
6457	99	110
57188	838	616
105370935	18	20
648809	7	11
440299	12	11
100505679	29	21
440300	345	248
388152	454	323
105376724	2	2
643707	182	194
105370936	0	1
102724093	177	171
105376722	13	13
103171574	0	2
102724117	170	155
102724135	516	358
105370946	0	0
112267869	6	3
374650	235	230
388165	117	84
100506874	10	12
54993	455	396
105370947	69	50
54581	542	412
84942	1794	1367
4828	184	176
23478	9676	8597
9640	2661	1892
57538	5	9
9154	8	14
5151	2336	2038
101929479	421	306
105370948	1	0
100133220	15	11
102724393	1	2
102465803	2	0
11214	3367	2527
101929679	2	2
64410	221	200
100302121	1	4
100847084	0	0
105370952	0	0
105370953	0	0
123624	1	4
101929701	0	0
727915	0	0
105370954	0	0
102724452	1	0
105370955	0	0
107984735	0	1
105370956	9	4
102724465	0	0
145978	1	1
4916	141	72
113218493	1	1
283738	0	0
105370957	0	0
105370958	0	0
105370959	0	0
26589	1857	1555
64963	2622	2256
55070	223	219
101929743	0	0
64782	3729	3154
100302235	0	0
407044	0	0
100616238	0	0
3669	1472	888
105370960	0	2
176	6	14
145864	592	463
4240	6100	5059
102724566	32	26
11057	2626	1935
112268155	1658	1309
6017	2	2
55215	8413	7594
5428	5174	4128
102466983	0	0
100189264	0	2
254559	0	1
407051	0	0
107984777	0	0
105371031	2	1
105370964	6	3
112268153	3	3
51458	0	2
283761	0	0
90381	2359	1697
374654	2171	1447
5346	6	2
8800	239	221
56964	17	14
55897	123	84
145873	4	10
290	18	11
105370965	3	0
100526783	1209	911
10239	1088	832
100847059	2	0
100846993	1	0
348110	948	816
374655	669	457
100422841	0	1
109729181	104	102
3418	7191	5371
105370966	108	87
10509	842	657
10519	1735	1539
390637	119	112
440307	76	86
51335	7971	6359
23766	3	1
342132	183	150
8826	24584	20504
64784	1429	1056
112268163	104	69
101926895	62	56
101929765	1	1
641	2993	2945
105370969	0	0
5045	1723	1420
2242	243	166
4122	2560	2219
374659	830	754
55898	7026	4597
91433	1410	1306
9055	10036	8271
100507118	2033	1754
26276	979	723
105370970	10	7
101926911	27	21
9899	0	5
105370972	0	1
107984778	0	0
101926928	0	1
105370973	0	0
105370974	6	7
28232	105	104
107984747	3	5
107987227	0	1
8128	3	2
104613533	0	0
145858	0	0
100144604	0	2
400451	646	502
105370975	1	1
101926994	11	28
728619	1	3
100507217	2625	2236
1106	6250	4971
100422995	0	0
56963	9	5
101927025	0	2
105370980	0	0
105370981	0	0
105370982	0	0
107983974	0	0
101927153	0	1
283682	0	1
101927129	0	1
101927112	1	1
105369203	0	1
105370984	0	0
55784	463	365
105370985	0	0
105370986	6	0
105370988	1	0
440311	9	5
105370989	0	0
105370991	0	0
105370990	0	1
105370994	0	0
400456	0	0
145820	1	0
105370993	1	1
105370995	0	1
107984800	1	0
112268156	3	0
105370998	0	0
105369212	30	30
644192	560	428
105370997	5	8
7026	9396	8102
100302258	10	6
101927263	14	18
105371001	0	0
105371002	0	0
100652749	0	0
145946	2	3
105371004	1	1
105371005	0	1
107984764	0	0
105371006	0	0
101927286	1	0
101927310	0	0
105371007	0	0
91948	0	2
91947	86	53
105371009	0	0
105371008	0	0
101927332	0	0
105371010	0	0
105371011	1	0
283777	3	0
104472848	23	18
3480	2619	2201
100616432	0	0
145814	3	1
105371013	0	1
104564224	9	16
105371016	6	10
23336	2198	1853
64927	942	820
123355	687	647
7190	170	105
105371018	4	5
105371017	8	3
107984790	1	4
105371019	1	0
4205	3705	3081
145748	922	813
105371020	0	0
196968	19	16
400464	46	28
170691	24	27
105371022	1	2
107984740	8	5
388182	0	1
105371021	0	0
102723320	0	0
204219	0	4
441733	23	31
102723335	0	0
55180	810	622
140460	1211	1168
105371024	2	0
440313	0	0
105369201	4	4
220	731	481
101927751	420	274
79705	294	216
105371026	22	22
22856	3874	2963
107984727	0	0
55829	4921	3428
6627	5964	5026
5046	9	10
100507472	1	1
105371027	0	0
107984751	0	0
107987228	0	0
105371028	1	3
101927505	3	1
80213	834	724
123283	651	500
100128108	39	20
105371030	1	0
390648	0	1
390649	0	0
390651	0	1
105376730	0	0
26682	0	0
100124412	0	0
100422834	0	0
374666	829	658
102465910	22	16
100288486	46	34
102723461	2	2
107987377	25	25
102723502	0	1
105369218	0	0
102723532	1	0
107987381	0	0
100287029	74	59
103504738	36	39
100132169	5	6
51728	1544	1152
79622	4003	2782
64285	1168	1063
4350	1387	1070
8131	1628	1365
3050	3	4
107983982	0	0
3042	0	0
3040	11	12
3039	10	15
3049	64	41
55692	4089	3221
83986	2769	2154
8786	64	47
398	10	9
64714	5	2
8312	2417	1913
10573	5634	4288
58986	2297	2012
100134368	29	27
105371036	74	66
4833	7121	5922
26063	624	588
9727	1591	1196
64493	6	5
6650	1309	947
100847028	3	4
100423037	1	0
146325	6	13
107987233	2	3
283948	6	9
9091	637	476
57799	523	518
101929280	12	16
117166	12	7
84326	1185	1027
64717	1	5
100287175	15	10
84331	410	340
105371038	131	110
197335	576	419
107984861	13	5
89941	3379	2309
9028	49	74
105371184	7	4
10273	3125	2445
339123	2268	1918
84219	1245	901
146330	234	237
79006	494	391
65990	624	305
124093	81	64
84264	258	172
64428	977	731
10232	6082	5221
724032	1	2
113000	1006	824
63922	3169	2477
51764	23	39
388199	3	5
64788	75	72
107984876	2	4
101929387	3	3
30812	5	8
107984898	0	2
146336	6	3
6755	17	20
390664	2	2
107984906	0	0
105371042	0	2
8912	453	420
25823	10	12
64499	2	1
7177	2	4
23430	0	2
7329	5933	5058
8938	755	585
115939	2147	1471
84572	3807	3279
64718	1067	807
101929440	0	1
283951	978	647
105371044	1	3
105371045	4	2
645811	13	23
1186	5386	4771
390667	0	1
9894	2465	1612
9742	974	796
79652	45	33
105371046	1	5
57585	1580	1340
90861	11257	8855
23162	1713	1358
101929480	8	3
100423012	2	0
4832	671	521
65993	3728	3276
197342	85	58
90864	857	967
10101	1872	1454
3483	5	2
3029	4392	3764
81889	1763	1404
254528	24	30
64735	0	0
105371048	0	0
64711	6	12
51734	1138	899
6123	15	15
4716	2997	2614
6187	155192	130288
574042	95	71
26784	37	33
735301	30	24
677844	12	3
146310	1	3
10607	3036	1988
124056	21	13
2671	2509	1924
9143	238	269
90850	2625	2226
283869	23	16
9351	4147	2924
4913	812	655
7249	2988	2404
5310	1840	1263
100188847	2	1
105371049	48	53
102465429	11	5
100616258	2	2
100500916	0	0
25837	57	81
100507303	435	360
26788	30	20
84231	4024	3372
57524	842	847
64223	2144	1761
283870	157	163
283871	1667	1712
1877	1377	1080
1775	28	34
1632	1925	1699
107984839	107	92
10921	8158	6656
106660606	17	12
100500812	2	0
100126328	4	3
100616241	0	0
21	276	272
650655	8	4
899	2446	1738
102465459	5	2
105371050	227	195
80178	803	691
102465460	2	2
729652	31	31
4917	1	3
57465	1227	1179
527	5745	5492
51005	3152	2328
752014	671	561
100422974	1	0
5170	3027	2425
652276	574	413
645644	648	494
100507321	1002	749
54442	2212	1745
83886	6	3
100128788	22	20
23524	23134	17048
6923	7637	6176
260429	2	0
360226	0	2
109616997	0	0
10942	1	0
124220	4	7
124221	3	2
64063	6	2
101929566	42	39
114984	837	827
84256	2340	1641
105371055	24	18
79412	197	167
124222	948	868
9088	1909	1603
283875	25	11
101929613	12	6
107984895	136	88
105371056	134	93
9080	6	8
9074	0	2
51330	2756	2179
54985	1993	2519
79228	2167	1988
146439	29	21
100128770	1	3
64386	54	67
100507419	69	74
9235	5894	3939
105371058	2	1
84891	0	1
81854	89	79
7755	821	895
100507458	151	155
7760	342	260
197350	3	3
100189173	1	0
100189168	0	0
100189119	13	9
100189335	0	0
100189221	0	0
100189282	0	0
100189209	0	0
100189136	0	0
100189388	0	0
100189281	0	0
4992	15	20
100189296	0	0
100189062	0	1
100189020	0	0
100189270	2	0
26184	1	0
7752	1109	810
4210	7	5
283876	27	22
10127	2666	2118
91151	685	492
7627	1085	1013
4993	1	0
105371059	108	64
100463285	0	1
54925	1289	1007
7727	696	600
146434	336	231
79903	1195	891
102465134	36	24
646174	7	4
23059	1371	1116
197358	60	65
101929732	8	5
105371060	26	36
84464	1149	780
1773	2993	2313
10131	10046	7114
1387	4548	3500
102724927	265	270
115	1961	1665
105371062	13	11
6345	4	3
100507501	128	131
105371063	0	1
7023	621	554
84662	510	485
101926896	1	3
100529144	850	677
51025	414	367
79585	513	355
114990	1119	1094
9093	6577	4599
57407	3498	2896
3163	5857	4438
29965	1473	1167
342346	29	25
124402	787	774
23295	1484	991
102466731	1	1
84309	921	690
124401	1186	767
146562	24	23
26048	792	620
124404	7	6
440335	13	19
79641	770	684
84656	5493	3975
29855	4228	2992
5493	2090	1562
105371064	100	81
9717	6	7
51172	1026	868
100507589	18	21
146556	11	9
56052	2285	1911
196483	1414	1094
107984828	2	3
105371067	0	0
105371066	0	0
54715	5	3
101926950	0	0
102465867	0	0
105371068	0	2
105371069	0	0
105371070	0	0
105371071	0	1
105371072	0	0
283953	1	3
79091	1399	1004
18	23	19
107984840	1	0
25880	804	634
5373	2190	1571
100130283	740	740
23589	3248	3548
101929989	3	0
7874	8036	6361
105371074	2	3
29035	4439	3972
101927026	2	2
105371075	0	0
101927009	0	1
104355218	1	0
104266959	0	0
2903	30	20
105371077	0	1
105371076	0	0
107984900	2	0
105371078	0	0
80063	586	474
107984877	14	8
106144584	2	4
2013	1262	1204
146279	2	5
105371079	0	1
4682	958	823
780776	470	438
105371080	2	1
4261	339	290
112267907	0	3
28955	200	189
23274	1262	1039
105371081	6	2
107984859	0	0
105371082	97	60
8651	59	39
7142	0	0
58531	0	1
5620	1	1
5619	0	0
100313773	0	0
105371083	27	18
116028	863	890
400499	48	26
101927131	1	0
9516	12161	12069
107984880	5	5
8303	2196	1864
51061	3491	2494
29066	6302	5190
400500	0	0
26156	14650	10871
105371084	1008	724
2935	10402	8527
112268177	33	29
729978	55	51
608	5	1
92017	556	451
642696	0	2
101927227	1	2
105371087	4	2
105371085	3	2
105371088	1	1
55313	2655	2522
100616195	0	1
105371090	2	2
105371089	2	0
729993	141	144
105371092	1	0
105371091	0	0
107984137	1	0
105371093	0	2
2072	1614	1231
101927311	0	1
101927348	0	0
57496	1980	1745
100189086	0	0
100129781	54	50
574455	0	0
100126355	1	2
105447648	0	0
5073	4360	3462
105371094	2	1
107984865	20	16
51283	4150	3537
8399	2	6
105371095	1	0
642778	409	377
100652777	3	4
105376747	1	0
642799	413	390
105376749	2	6
730013	14	14
23420	7780	5483
101927469	16	13
100422960	2	0
100500910	0	0
100422870	0	0
109951030	1832	1470
100288162	143	88
102466268	0	0
102465461	0	0
9284	586	543
23042	9520	7515
100302243	0	2
123803	2082	1859
54700	5421	4284
100505915	171	161
105369154	912	851
102465985	1	0
100500852	0	0
105371096	0	1
105371097	0	0
107987241	1	0
105371103	1	2
100288332	1261	1219
255027	3	2
89927	37	40
105371102	0	0
9665	2442	2163
102465252	51	42
54820	2010	1538
619553	0	0
4629	85	62
123811	4397	4114
107984869	1	0
4363	7313	6018
368	84	91
105371100	3	4
408050	4474	3025
105371099	264	191
100422886	1	0
100846994	0	0
100422956	0	0
339044	2349	1843
102466812	0	0
102465908	0	0
102465683	0	0
101059938	664	662
105371098	2	3
105371105	0	0
64131	3	2
102723692	0	1
107987234	0	0
105371106	1	0
107984893	0	0
105371108	0	0
105376751	0	0
105376753	2	2
110006323	1164	897
101059953	426	437
102465684	0	0
110006322	2041	1653
102466259	0	0
112268172	13	8
100422836	0	0
103504726	0	0
100423006	2	1
102723728	3419	2417
103504740	0	0
105379460	9	7
103504729	3	0
283820	7741	5120
653190	29	18
6210	55013	52910
23204	16514	13911
23049	6695	5447
107984844	7	6
79905	160	138
102723385	48	36
10229	1460	1230
162073	2265	1866
51760	30	36
105371114	0	2
728276	0	0
105371113	0	0
79838	11	8
51573	4727	4146
9738	1224	1003
57020	2765	2327
400506	3265	2542
124152	411	425
105371115	4	3
51704	1862	1509
105371116	0	0
105371117	0	0
124274	0	0
102723396	0	0
2813	1	0
7369	2	0
204474	1	0
54988	46	40
105371119	1	0
123876	0	1
348158	1	3
105371120	1	0
107984831	1	0
116285	0	1
105379461	0	0
55623	3558	3104
6296	344	361
112479	701	608
81691	399	333
105371121	19	24
123879	846	744
57149	1011	840
55567	6	8
107984888	1	1
57146	661	574
7783	0	1
105371123	1	0
257629	2	2
1428	30	16
105371125	5	5
400508	63	40
100652781	8	7
23117	3939	3622
100190986	346	277
100271836	1333	859
100500917	1	1
387254	65	40
101927814	1	4
51108	5023	4044
10261	12	9
146183	3	7
105371126	2	1
730092	404	379
112268174	108	69
440345	3542	3135
7385	7187	6088
255762	668	559
730094	942	861
105371129	64	56
146177	1	3
100288072	3	0
100189032	0	1
29904	1486	1123
100189291	0	1
55718	2981	2184
1039	3136	2941
440346	2	3
105371130	18	11
100131998	388	300
641298	963	642
100132247	5132	5417
105371131	73	55
653786	3	3
112268175	3	1
107984851	0	1
9956	0	3
112268176	0	0
57478	2321	2100
6340	2	3
6338	0	2
91949	691	719
23062	5389	4455
124454	3368	2206
56061	2697	2183
4706	2887	2334
79728	3155	2709
84516	4218	3272
5347	4739	3146
10595	34	34
63928	1	1
5579	0	0
105371141	0	1
102466247	0	0
105371142	0	0
10368	0	0
105371143	0	0
5930	5092	4929
27327	3767	3242
400511	1	0
107984825	12	9
115584	9	9
107984826	141	132
55114	4085	2897
554206	61	33
283887	37	25
102723510	9	13
51451	2357	2058
100506655	8	1
343	2	0
342357	1051	798
105371146	0	0
105371147	0	0
105369297	0	1
9951	0	0
100422923	0	0
105371149	0	0
105371150	0	0
102723536	0	0
105371152	0	0
105371153	0	2
105371154	0	0
162083	0	0
105371155	2	0
79831	304	247
197370	2047	1383
400512	8	8
3566	1470	1120
50615	269	255
283888	125	123
2975	8070	5312
23247	857	638
107984874	1	0
100128079	28	18
105371157	3	0
146395	0	1
23214	10954	7857
388228	136	155
105369182	3	1
728741	136	196
728689	28899	19713
102465520	1	1
112268171	52	60
1201	1482	1631
55911	42	38
246778	1	1
26471	482	562
112869	1134	901
6799	8	6
6817	44	52
107984835	1	3
728734	46	56
8663	30208	20115
102465907	2	1
100507607	1269	1075
105379464	3	1
11273	8261	6244
7284	19083	14261
100616256	1497	1209
25970	1633	1360
487	136	152
100289092	98	97
79874	796	497
930	0	0
84901	6844	5566
100616487	33	26
83985	1945	1858
27040	123	126
653390	68	40
101928215	0	0
107984832	102	54
101928188	25	26
102723708	1	1
105371159	44	45
107984833	11	7
440352	5	4
728888	727	602
100422558	335	258
107282092	1541	1207
606724	15	13
552900	1184	875
79008	303	270
100526831	512	521
445329	309	328
388242	25	21
101928556	21	18
440353	2222	1945
440354	889	849
105371168	6	10
100847041	0	2
6693	210	211
23475	15071	13984
283897	1	1
653808	0	0
105371167	0	1
3835	4251	3535
107984837	458	420
4150	3439	2874
112268170	996	892
112476	178	189
79447	6702	3860
9961	7293	4486
10423	1757	1564
440356	22	19
26470	2640	2033
253982	894	613
253980	857	641
107984836	107	72
124446	1886	1561
9344	3670	2613
8479	1774	1474
283899	2301	1911
8448	570	638
146378	16	15
83723	43	43
112694756	39386	29379
226	39399	29393
5531	3914	3345
6911	21	35
83719	539	646
101928595	17	35
79153	57	76
5595	2936	2546
107984834	18	11
11151	338	282
654483	2094	1540
548593	463	393
100526830	565	539
6818	323	324
613038	35	27
101929894	20	16
613037	710	703
595101	657	565
10421	7958	5420
101928707	174	151
26000	3806	2676
29895	4	4
1731	29	27
197407	1177	908
51333	140	119
109616959	6	1
79077	2176	1803
22928	7358	5551
3683	7	4
100616405	0	0
79724	2503	1808
65988	630	526
107984875	33	42
92595	296	236
146542	286	215
146540	271	215
115509	782	682
78994	1585	1392
64319	1830	1490
730183	28	39
10847	4880	3347
677813	2	1
100862671	461	357
5261	1877	1540
90835	418	377
9810	5675	3850
23361	2801	2191
9274	765	636
100616231	1	1
101928736	314	280
100313837	73	29
1489	194	212
283932	218	231
54620	944	683
93129	925	960
9739	3816	2802
80270	515	378
112755	206	157
6810	2210	1831
101928762	74	82
79759	318	283
9726	1497	1121
339105	162	147
79001	4428	3850
10295	3928	3213
84148	1600	1471
5652	494	422
146547	51	38
2521	15746	11272
29108	77	67
100652740	29	15
493829	2	6
260434	0	0
3684	9	10
3687	47	46
3681	8	7
1339	0	1
283933	12	15
79798	471	279
7041	6328	6099
6524	432	339
64755	1971	1408
51327	0	0
105371173	0	2
102724018	1	3
440359	19	16
100132341	154	93
124411	772	596
107983990	50	38
317702	1	0
10308	1615	1323
105371174	0	0
102725101	0	0
100289574	1	1
105379466	0	0
729264	0	0
100507221	0	0
390705	0	0
105371191	0	0
102724062	1	1
107984013	0	1
24150	1	0
105371177	0	0
386757	1	2
388255	0	0
653550	0	0
102724101	0	0
105369266	0	1
729355	0	0
105379473	0	0
102724127	0	0
105379474	0	0
101929031	7	2
107984855	0	0
107984083	0	0
102724207	0	0
104644205	0	0
390714	0	0
105369183	0	1
113218496	0	0
102724485	1	0
105379475	0	1
107987236	0	0
107987235	0	0
102724523	0	0
100505948	0	0
162137	0	0
107984902	0	0
105371195	0	1
102724928	1	0
105371197	0	0
606551	45	48
112268173	0	0
105371200	0	0
105371199	0	0
105371198	0	0
283914	0	0
105371201	0	0
105371203	0	2
146481	0	0
100130700	0	1
105371204	0	0
400533	45	48
124149	2	7
79801	6988	5579
55737	12872	11551
23594	3535	3072
91807	21	33
388272	1273	1244
84706	4364	3537
109623466	2	0
10294	6867	5412
81831	6880	5569
101927102	230	227
81533	2728	2528
101927080	16	21
5257	2008	1846
105371236	0	0
100507534	3	9
101927132	7	5
105371237	0	0
105371238	0	0
94160	1	2
85320	34	22
83752	3602	2834
6477	1661	1537
112268166	44	60
9683	3269	2577
105371240	3	12
105371241	0	1
102724847	0	0
869	1	1
102724859	2	3
105371243	0	0
123970	0	0
105371244	0	1
105371245	0	0
101927228	0	0
23090	6	6
1596	0	1
255919	1121	1045
55027	1465	1045
64282	2377	2080
113	1211	997
102465462	0	0
29117	7880	6277
105371248	0	0
85407	23	10
124460	0	1
101927272	0	0
64127	33	23
102724907	29	24
1540	3976	3093
100422972	0	0
105371251	3	5
105371252	0	1
112267895	0	1
102724940	0	1
101927334	0	0
107984903	0	1
107984887	0	0
105371253	0	0
6299	12	13
107984886	1	2
105371256	0	1
102723323	3	1
107984892	1	0
105371257	0	1
101927364	0	0
105371259	0	0
388276	0	0
100505619	0	0
102467079	0	0
105371261	1	0
283854	0	0
107983961	0	0
107984901	0	1
105371262	0	0
27324	0	0
643714	1	0
105371265	0	0
105371264	1	0
105371267	98	67
80205	1210	1204
643802	1	2
102723373	11	3
5934	5542	4649
64400	1875	1761
105371268	0	0
105371269	1	1
23322	775	588
79068	1825	1534
100505692	31	44
105371271	2	7
100996338	0	0
79191	630	526
100996345	0	0
105371272	2	1
105371273	0	0
105371274	1	0
101927480	0	1
105371275	31	26
105371276	2	6
643911	554	475
10265	58	50
105371277	0	1
105371278	0	0
79190	0	1
105371279	0	0
107984884	1	0
4313	36	28
54947	87	67
84290	0	1
6530	1	2
105371280	0	1
390732	0	3
51716	0	0
1066	4	4
221223	1	1
107984815	0	0
105371281	0	1
283856	1	0
102725116	1	1
2775	12	11
26077	0	2
100500891	0	0
267	4780	4009
11051	14223	11803
55239	4023	3107
583	4195	3497
105371283	0	0
84560	1	0
4504	17	14
4502	43203	28856
4500	1783	1327
4493	15291	11723
4499	3	1
4498	5	5
4489	25	31
326343	5	6
4490	3	2
4494	990	983
101927536	1	2
4495	4	3
4496	1	4
644314	1	2
4501	1392	1029
105371286	11	7
105371287	1	1
9688	5709	4465
406930	1	0
6559	13	6
102466752	0	0
9709	16427	12258
1071	26	25
84166	586	465
221184	1345	1260
105371289	1	2
80011	4573	4041
89970	2179	1860
23568	3174	2503
51090	145	162
100189130	0	0
100189089	0	0
6367	1	0
6376	111	122
6361	0	0
57019	3152	2407
57017	2314	1822
5432	3395	2876
55715	1714	1425
92922	782	631
221188	10	19
105371291	1	1
107984889	0	0
9289	450	385
222487	129	126
84229	3	12
107984852	12	7
10300	1548	1221
3801	5680	4524
102465463	16	6
388282	21	24
1258	18	21
374739	151	116
57567	676	554
79650	2205	1708
4324	969	714
29105	3773	3198
101927556	4262	3702
1459	3393	2587
29070	351	265
105371293	0	0
221191	23	14
64785	1958	1661
105371295	4	0
65009	353	353
79918	2364	2193
23019	9717	7764
677827	2	1
677830	2	1
55238	1489	1155
2806	10201	8302
107984867	6	2
105371296	1	0
107984824	0	0
105371298	1	0
644649	0	2
101927580	0	0
105371300	0	1
105371299	1	1
729159	0	1
101927605	0	0
107984812	0	0
105371301	0	0
105371302	1	0
1006	168	140
105371306	0	0
102723560	0	0
105371307	0	1
105371308	0	1
101927629	0	0
105371309	0	0
105371310	0	0
105371311	1	0
107984894	0	0
107984822	0	0
105371313	0	0
1009	1	2
105371314	0	0
101927650	0	0
283867	1	1
107984823	0	0
105371316	0	0
105371317	0	1
105371318	0	2
1003	181	139
100505865	62	60
146227	21	18
101927726	2	5
7084	469	408
51192	522	485
100529251	422	390
113540	106	107
146225	5	1
146223	2526	1929
123920	1470	1478
112268168	0	0
1783	10607	8799
106699570	27	36
283847	18	13
8883	4229	3916
766	4	2
57546	2579	2442
107984821	4	5
1014	58	83
6236	120	103
51647	1166	1219
8824	3815	3390
107984881	14	9
23491	251	246
283848	223	232
865	3603	3117
80262	1355	1309
84752	888	788
8717	644	471
55336	102	73
3299	221	210
8996	1313	914
653319	340	280
283849	44	45
1874	2976	2376
79767	107	92
442901	0	0
26231	111	111
29100	2280	1478
29109	2341	1692
6553	320	338
25894	175	152
146212	9	7
55282	6	4
51673	32	27
29800	35	20
3291	11	10
9114	4502	4055
101927837	90	83
181	4	4
100505942	24	31
79567	5019	3536
107984813	20	11
10664	3965	3349
146206	126	136
65057	1598	1302
50855	163	157
84080	460	376
388284	25	24
81577	1513	1237
57610	1292	988
55815	67	63
80152	1533	1291
57215	1625	1446
10204	3471	2844
23644	2871	2338
123904	2	6
5681	820	699
1506	124	110
5699	1684	1276
3931	306	376
6560	4357	3490
64180	0	4
64174	17	24
100131303	1	2
55794	767	726
54920	2111	1514
4775	1482	1277
80004	718	721
102466194	1	0
23659	1747	1341
9057	2793	2276
84138	2170	1744
54496	1808	1226
55512	81	77
105371321	0	1
146198	2193	1836
1001	2496	2189
999	761	764
79613	1593	1347
3038	1837	1269
113455421	1204	975
54921	1204	975
84916	5496	3928
6645	1336	1371
27183	6326	4488
64146	803	668
84342	1081	879
51388	3796	3049
146456	22	30
7014	1653	1416
80777	7915	6685
105371325	1	0
100302119	0	1
10725	4667	4313
109617018	1	0
1728	8732	7533
28987	5821	4267
11060	2569	1796
406932	1	1
348174	3	6
283970	1131	1052
100422922	0	4
55066	3836	2901
400541	155	97
283971	2	2
105371328	3	0
100506060	284	294
107984138	254	252
118460	3700	3416
16	37461	27910
11269	3516	2592
100506083	451	309
55308	4435	3516
6483	1541	1298
197258	376	305
25839	2051	1844
23450	12508	8930
100113402	4	6
692214	4	2
146433	1	5
92154	3312	2613
55697	2585	2171
100130894	166	121
7198	0	0
100188985	3	3
100189220	0	0
100189163	0	0
54768	9	15
55783	1835	1588
102723786	41	25
102725168	0	1
794	6	1
105371332	0	0
105371333	1	0
100189135	0	0
102723796	0	1
7571	541	473
7567	189	176
105371335	0	0
10164	1	3
100132529	0	0
6898	1	0
105371334	0	0
91862	25	16
23035	1989	1638
100379141	0	0
164	5587	4297
692111	1	4
342371	2260	1784
55565	597	529
9798	6145	5051
342372	41	43
1723	1419	967
54957	947	658
3240	2	13
3250	2	0
9785	4757	3127
83449	2	6
105371341	0	1
101927957	134	130
107984814	32	29
101927978	36	34
463	801	728
283902	0	0
100506172	0	0
100189125	0	0
102723876	0	2
105371342	0	0
107984856	0	0
101928035	0	0
5713	8625	6905
283922	317	199
440348	203	229
105376772	0	0
497190	2	1
107984827	1	0
2734	7223	4962
55159	7763	5937
197259	556	333
79152	307	233
105371343	0	1
79726	2169	1725
84937	518	516
197257	25	34
162239	1123	953
440387	7	8
1504	3	3
100506281	1	2
9564	4441	3664
105371344	13	15
105371345	0	0
10428	2950	2514
124491	2885	2537
4166	96	66
23563	1	2
79583	328	247
11345	6160	5774
23536	1851	1510
3735	10693	7602
54386	5949	4496
100033411	0	0
105371346	0	0
105371348	8	6
105371347	0	0
105371349	1	0
85445	0	4
101928203	0	0
105376774	0	0
100616172	0	0
22879	3220	2489
100130958	199	133
170692	17	6
105376775	0	0
105371350	1	1
283927	92	117
107984878	0	3
57687	0	3
105371351	0	0
10143	0	0
107984897	0	1
51741	242	186
102724047	1	1
105371354	0	2
112268165	0	0
107984806	0	0
4094	61	24
101928230	1	1
105371356	1	4
102467146	0	2
101928248	0	1
105371357	2	3
105371358	0	1
102724084	15	19
83657	1	1
105371360	0	1
101928276	1	2
124359	17	14
100996425	16	7
56942	2181	1818
55839	4977	4252
107984858	420	396
23300	3391	2907
123775	105	85
105371361	1	5
2653	4711	3213
114780	189	246
53630	21	24
8139	253	157
100616150	5	1
80790	3229	2991
102465840	0	0
102465251	0	0
105371362	2	1
100129617	23	17
5336	2811	2442
93517	2	4
112268169	0	0
3294	0	0
105371363	0	0
10200	1336	1042
101928392	0	0
1012	3710	3219
102465863	2	2
101928446	12	12
101928417	0	1
105371368	2	3
100422853	0	0
105371366	21	30
102724163	3	0
3281	7627	7282
23417	270	277
105371372	0	1
105371371	1	0
29948	415	443
54550	71	65
146167	3	0
8720	11270	9076
83693	3217	3046
123872	201	194
9013	1182	934
161931	1	1
654780	1	0
93107	0	0
58189	1	0
9914	88	85
105371374	74	61
57707	2547	1903
23406	28167	19015
105371376	40	22
79786	2389	1903
9100	11315	9200
105371378	1	6
83716	1506	1128
101928474	3	4
105371379	1	0
55625	7224	5875
9764	705	622
105371380	33	33
339145	18	15
105371381	6	8
400548	2	0
105371382	3	1
23199	3292	2819
113219463	1	0
197196	10	9
107984830	37	52
100847022	0	0
101928502	2	0
51659	4168	2871
404550	332	213
100302261	2	1
10328	1829	1439
101928557	4	3
1327	18479	13819
3394	12	13
102466732	1	0
